year,code,pop,gdp,life,cell,imports,exports
2008,MWI,13.73,5.32,54.2,1.51,2212.12,887.84
2008,MYS,27.24,230.81,73.9,27.71,156896,199515
2008,NAM,2.04,8.49,55.7,1.05,4691.59,5163.46
2008,NCL,0.24,,76.7,0.2,3286.01,1623.54
2008,NER,15.25,5.38,55.4,1.9,1208.42,748.33
2008,NGA,150.27,337.04,49.9,62.99,39931.6,91675.9
2008,NIC,5.67,8.5,73,3.11,4336.38,1488.65
2008,NLD,16.45,948,80.3,20.63,581613,638637
2008,NOR,4.77,462.55,80.6,5.21,90293.2,171764
2008,NPL,26.67,12.55,67,4.2,3598.41,898.03
2008,NRU,0.01,0.04,,,94.47,137.44
2008,NZL,4.26,133.28,80.4,4.62,34202,30545.5
2008,OMN,2.75,60.91,75.2,3.22,22923.1,37672.6
2008,PAK,171.65,170.08,64.6,88.02,42326.6,20207.5
2008,PAN,3.52,25.16,76.5,3.92,6682.6,1135.09
2008,PER,28.56,120.55,73.3,20.95,29920.7,31207
2008,PHL,90.9,174.2,68.1,68.12,60419.7,49077.5
2008,PLW,0.02,0.2,,0.01,130.16,10.74
2008,PNG,6.98,11.67,64.2,0.87,3504.17,4001.41
2008,POL,38.13,533.82,75.5,43.93,209411,171069
2008,PRI,3.76,93.64,77.9,2.54,,
2008,PRK,24.31,,68.9,0,4590.72,1992.13
2008,PRT,10.56,262.01,78.5,14.05,94668.4,57376.8
2008,PRY,6.08,24.58,71.9,5.79,9031.83,6380.23
2008,PSE,3.59,6.67,72.1,1.31,3568.67,558.66
2008,PYF,0.26,,75.1,0.19,2170.14,194.44
2008,QAT,1.44,115.27,77,1.43,27822.6,67299.2
2008,ROU,20.54,214.31,72.6,24.47,84316,49699.6
2008,RUS,142.74,1660.85,67.9,199.52,266980,459646
2008,RWA,9.52,4.87,60.6,1.32,1142.03,396.6
2008,SAU,25.89,519.8,73.3,36,113163,377624
2008,SDN,33.06,54.53,61.7,11.99,9332.47,11670.5
2008,SEN,12,16.95,62.8,5.39,5587.13,2061.29
2008,SGP,4.84,193.61,80.8,6.41,319748,338413
2008,SLB,0.5,0.61,67.6,0.03,308.19,214.82
2008,SLE,6.13,2.51,46.4,1.01,972.9,29.17
2008,SLV,6.13,17.99,71.3,6.95,9817.66,4640.9
2008,SMR,0.03,2.75,,0.02,432.17,204.34
2008,SOM,11.4,,53.3,0.63,1025.18,213.29
2008,SRB,7.35,52.19,73.9,9.62,22873.6,10972.8
2008,SSD,8.74,15.55,52.6,,,
2008,STP,0.17,0.19,65.5,0.05,114.65,12.12
2008,SUR,0.52,3.53,69.7,0.66,515.42,615.43
2008,SVK,5.38,100.32,74.7,5.52,73978.5,71241.8
2008,SVN,2.02,55.59,78.8,2.05,37132.2,34240.6
2008,SWE,9.22,514.58,81.1,10.01,169065,183986
2008,SWZ,1.05,3.29,49,0.53,1340.59,1190.31
2008,SXM,0.03,,74.5,,,
2008,SYC,0.09,0.97,73.2,0.09,1797.08,368.17
2008,SYR,20.66,,73.6,7.06,18585.2,14200.7
2008,TCA,0.03,0.86,,,,
2008,TCD,11.18,10.35,49.2,1.6,810.64,3709.4
2008,TGO,6.08,3.31,56.2,1.55,952.28,687.09
2008,THA,66.53,291.38,73.3,61.84,179168,175894
2008,TJK,7.21,5.16,68.9,3.67,3365.59,1483.87
2008,TKM,4.94,19.27,66,1.14,4232.67,9769.29
2008,TLS,1.06,4.39,66.5,0.13,469.08,60.44
2008,TON,0.1,0.35,71.9,0.05,166.69,10.73
2008,TTO,1.31,27.87,69.4,1.81,9639.51,18661.9
2008,TUN,10.41,44.86,74.6,8.6,24521.6,18599.9
2008,TUR,70.42,764.34,73.5,65.82,201964,132027
2008,TUV,0.01,0.03,,,27.02,1.22
2008,TZA,41.85,27.94,59.2,13.01,8125.03,3132.06
2008,UGA,30.43,14.24,55.6,8.55,4525.79,1722.2
2008,UKR,46.26,179.82,68.3,55.68,85444.9,66288.4
2008,URY,3.34,30.37,76.3,3.51,8927.67,5943.6
2008,USA,304.09,14712.8,78,261.3,2165990,1300120
2008,UZB,27.3,29.55,69.3,12.38,11790.2,6734.49
2008,VCT,0.11,0.7,71.9,0.13,375.43,61.64
2008,VEN,27.64,315.95,73.4,27.41,56312.6,95965.4
2008,VGB,0.03,,,0.02,,
2008,VIR,0.11,4.25,77.3,,,
2008,VNM,86.24,99.13,74.8,74.87,80724.6,62830.6
2008,VUT,0.22,0.61,70.2,0.04,344.83,121.11
2008,WSM,0.18,0.64,72.3,,292.53,72.48
2008,XKX,1.75,5.69,69.4,0.56,2426.18,279.51
2008,YEM,21.89,26.91,62.9,6.44,10561.2,7439.63
2008,ZAF,49.78,286.77,53.7,45,95922.5,73007.8
2008,ZMB,12.85,17.91,53.7,3.54,5110.4,5092.57
2008,ZWE,12.38,4.42,49.3,1.65,3915.97,1690.54
2009,ABW,0.1,2.5,74.9,0.13,1149.2,135.18
2009,AFG,28.39,12.44,60.8,10.5,3377.33,412.09
2009,AGO,22.51,70.31,57.2,8.11,23932.4,39810.6
2009,ALB,2.93,12.04,76.3,2.46,4440.21,1100.38
2009,AND,0.08,3.66,,0.06,,
2009,ARE,7.92,253.55,76.2,10.67,165446,120836
2009,ARG,40.48,332.98,75.4,52.48,38445.4,55647.7
2009,ARM,2.89,8.65,73.1,2.19,3304.15,697.79
2009,ASM,0.06,0.68,,,133.9,22.57
2009,ATG,0.09,1.22,75.2,0.13,699.57,276.31
2009,AUS,21.69,927.81,81.5,22.2,168599,153642
2009,AUT,8.34,400.17,80.3,11.43,143116,137087
2009,AZE,8.95,44.29,70.6,7.76,6093.79,14693.3
2009,BDI,8.4,1.78,54.4,0.92,435.89,74.03
2009,BEL,10.8,484.55,80,11.78,354782,371147
2009,BEN,8.94,7.1,59,5.03,1549.68,425.25
2009,BFA,15.14,8.37,56.4,3.82,1873.06,786.32
2009,BGD,145.92,102.48,69.8,51.36,21819.3,14377.5
2009,BGR,7.44,51.88,73.4,10.45,23541.1,16371
2009,BHR,1.19,22.94,75.9,1.4,12021.1,3247.03
2009,BHS,0.35,9.98,74.6,0.36,2699.97,636.98
2009,BIH,3.74,17.61,75.8,3.26,8387.82,3941.23
2009,BLR,9.51,50.87,70.4,9.69,28563.6,21258
2009,BLZ,0.31,1.34,69.6,0.16,667.65,249.46
2009,BMU,0.07,5.81,79.4,0.08,1276.73,40
2009,BOL,9.88,17.34,65.8,6.46,4577.38,5399.58
2009,BRA,193.89,1667.02,73.5,169.39,133590,150582
2009,BRB,0.28,4.48,74.8,0.34,1345.85,322.16
2009,BRN,0.38,10.73,76.7,0.41,2423.43,7173.06
2009,BTN,0.68,1.26,67.3,0.34,529.97,496.38
2009,BWA,1.95,10.27,58.4,1.87,4774.89,3457.39
2009,CAF,4.34,2.06,46.9,0.86,211.78,81.06
2009,CAN,33.63,1371.15,81,23.81,340354,316093
2009,CHE,7.74,541.51,82,9.32,155706,172640
2009,CHI,0.16,,79.9,,,
2009,CHL,16.89,172.39,78.3,16.45,42803,55462.4
2009,CHN,1331.26,5101.7,75,747.21,1003890,1202050
2009,CIV,20.06,24.28,49.9,13.18,7000.64,10305.9
2009,CMR,19.79,26.02,55,8,3774.31,1851.86
2009,COD,62.45,18.65,56.4,9.46,8839.5,3806.99
2009,COG,4.15,9.59,59.5,2.95,4447.81,7558.72
2009,COL,44.75,232.49,73.1,42.16,32897.6,32560.3
2009,COM,0.67,0.9,61.5,0.12,144.64,11.07
2009,CPV,0.49,1.71,71.9,0.29,708.17,37.98
2009,CRI,4.52,30.56,78.6,1.95,11394.6,8787.28
2009,CUB,11.23,62.08,78.8,0.62,5649.45,1124.23
2009,CUW,0.15,,76.2,0.2,,
2009,CYM,0.06,,,0.11,,
2009,CYP,1.1,25.94,79.2,0.98,7835.12,1256.57
2009,CZE,10.44,206.18,77.1,13.06,105245,113165
2009,DEU,81.9,3418.01,79.8,105,925804,1120610
2009,DJI,0.83,1.05,59.9,0.13,769.14,370.21
2009,DMA,0.07,0.49,,0.1,225.53,57
2009,DNK,5.52,321.24,78.6,6.83,83037.8,94041.8
2009,DOM,9.58,48.38,72.5,8.63,13053.2,5481.58
2009,DZA,35.33,137.21,74.4,32.73,39283.7,45194
2009,ECU,14.77,62.52,74.9,13.24,15145.2,13651.7
2009,EGY,81.13,188.98,70.2,55.35,44577.2,23528.9
2009,ERI,3.12,1.86,61.6,0.14,461.22,11.33
2009,ESP,46.36,1499.1,81.5,51.05,293555,227456
2009,EST,1.33,19.65,74.8,1.57,10147.1,9063.99
2009,ETH,85.23,32.44,60.6,4.05,9046.28,1552.78
2009,FIN,5.34,251.5,79.7,7.7,60887.9,62891.4
2009,FJI,0.85,2.87,69.1,0.64,1465.44,593.21
2009,FRA,64.71,2690.22,81.4,57.92,563477,485218
2009,FRO,0.05,2.27,80.4,0.06,783.44,752.14
2009,FSM,0.1,0.28,68.5,0.03,171,4.9
2009,GAB,1.57,12.07,62.2,1.45,2502.21,5361.64
2009,GBR,62.28,2394.79,80.1,76.48,519480,355667
2009,GEO,3.81,10.77,72.6,2.84,4502.05,1133.32
2009,GHA,24.17,25.98,60.6,15.11,6521.91,5074.41
2009,GIB,0.03,,,0.03,8084.78,282.75
2009,GIN,9.96,6.72,56.2,3.49,1351.24,1282.08
2009,GMB,1.74,0.9,59.3,1.31,308.07,69.25
2009,GNB,1.48,0.83,54.7,0.56,197.83,150.71
2009,GNQ,0.9,15.03,55.5,0.2,2058.88,8748.35
2009,GRC,11.11,330,80.2,13.3,74131.2,25148.2
2009,GRD,0.11,0.77,72.4,0.11,282.29,40.91
2009,GRL,0.06,2.53,70.5,0.05,766.29,360.21
2009,GTM,14.32,37.73,71.1,17.31,11385.7,7154.46
2009,GUM,0.16,4.78,77.8,,893.57,93.27
2009,GUY,0.75,2.06,65.9,0.49,1176.99,786.7
2009,HKG,6.97,214.05,82.8,12.6,347657,318758
2009,HND,8.15,14.49,72.3,8.39,6223.74,2361.93
2009,HRV,4.31,62.78,76.2,4.68,21205.9,10466.8
2009,HTI,9.8,6.58,60.9,3.65,1259.94,624.8
2009,HUN,10.02,130.59,73.9,11.79,77900.1,83195.2
2009,IDN,238.62,539.58,68,163.68,96158.1,116378
2009,IMN,0.08,5.49,,,,
2009,IND,1217.73,1341.89,66.2,525.09,257649,165188
2009,INX,,,,,,
2009,IRL,4.54,236.32,80.2,4.7,62493.5,115571
2009,IRN,72.92,414.06,73.5,52.56,50100.6,64131.6
2009,IRQ,28.97,111.66,68.3,20.12,22877,37726.8
2009,ISL,0.32,13.16,81.8,0.34,3603.85,4056.57
2009,ISR,7.49,207.45,81.4,9.02,47366.1,47705.7
2009,ITA,59.1,2185.16,81.6,90.03,414863,406826
2009,JAM,2.8,12.07,74.6,2.96,5090.63,1375.88
2009,JOR,6.89,23.97,73.2,6.01,14235.5,5040.92
2009,JPN,128.05,5231.38,82.9,116.3,551960,580719
2009,KAZ,16.09,115.31,68.4,17.06,28391.2,43204.3
2009,KEN,40.9,37.02,61.7,19.36,9869.72,4155.47
2009,KGZ,5.38,4.69,69.1,4.49,2973.87,1178.93
2009,KHM,14.09,10.4,66,6.27,3899.24,4984.31
2009,KIR,0.1,0.13,65.2,0.01,44.01,4.93
2009,KNA,0.05,0.77,,0.08,296.16,43.51
2009,KOR,49.31,901.93,80,47.94,323069,363280
2009,KWT,2.82,105.9,73.9,2.62,18958.2,49564.8
2009,LAO,6.15,5.83,63.9,3.23,2753.22,1280.93
2009,LBN,4.81,35.48,78.2,2.39,16202.4,3407.43
2009,LBR,3.75,1.77,59,1.09,720.3,1775.72
2009,LBY,6.13,63.03,71.7,9.53,13047,27453.8
2009,LCA,0.17,1.28,74.3,0.19,620.8,257.36
2009,LIE,0.04,4.5,81.5,0.04,,
2009,LKA,20.12,42.07,74.3,16.31,8047.4,7932.35
2009,LSO,1.99,1.77,50,0.66,1427.6,626.62
2009,LTU,3.16,37.44,72.9,4.96,18339.9,16494.1
2009,LUX,0.5,51.37,80.6,0.72,25281.5,21320.7
2009,LVA,2.14,26.17,73.1,2.3,9810.04,7727.91
2009,MAC,0.53,21.48,82.5,1.04,4621.87,960.94
2009,MAF,0.04,,78.6,,,
2009,MAR,31.93,92.9,73.6,25.31,32392.9,13390.4
2009,MCO,0.04,5.45,,0.02,,
2009,MDA,3.57,5.44,69.1,2.14,3278.69,1283.51
2009,MDG,20.57,8.55,62.9,6.28,3139.67,1052.59
2009,MDV,0.35,2.35,75.9,0.46,971.51,76.52
2009,MEX,112.46,900.05,75.9,83.19,248428,229700
2009,MHL,0.06,0.15,,,351.35,400.62
2009,MKD,2.07,9.4,74.5,1.94,5072.69,2708.46
2009,MLI,14.58,10.18,54.8,4.46,3714.55,1122.7
2009,MLT,0.41,8.53,80.2,0.42,4476.22,2867.59
2009,MMR,50.25,36.91,64.8,0.5,3733.85,7391.92
2009,MNE,0.62,4.16,74.9,1.29,2297.93,384.82
2009,MNG,2.67,4.58,66.9,2.25,3146.44,1708.01
2009,MNP,0.05,0.8,,,,
2009,MOZ,22.89,10.91,54.1,5.97,3777.82,2149.96
2009,MRT,3.39,3.66,61.7,2.18,1338.6,982.22
2009,MUS,1.25,9.13,72.9,1.09,3614.75,1713.57
2009,MWI,14.13,6.19,55.7,2.49,2025.85,1182.82
2009,MYS,27.74,202.26,74,30.14,123826,157334
2009,NAM,2.08,8.88,56.9,1.63,6211.35,6163.87
2009,NCL,0.25,,77,0.21,2521.28,2078.74
2009,NER,15.84,5.37,56.1,2.6,1627.37,619.81
2009,NGA,154.32,291.88,50.4,74.52,32439.9,54717.1
2009,NIC,5.75,8.3,73.4,3.34,3472.72,1390.89
2009,NLD,16.53,868.08,80.5,20.15,443549,498499
2009,NOR,4.83,386.62,80.8,5.35,68287.4,116778
2009,NPL,26.88,12.85,67.5,5.6,3778.78,902.59
2009,NRU,0.01,0.04,,,108.78,23.66
2009,NZL,4.3,121.34,80.7,4.7,25640.7,24916.3
2009,OMN,2.88,48.39,75.5,3.97,17844.3,27615.3
2009,PAK,175.53,168.15,64.8,94.34,31645,17522.1
2009,PAN,3.58,27.12,76.6,6.07,5636.28,801.97
2009,PER,28.79,120.82,73.5,24.7,23175.9,26535.2
2009,PHL,92.41,168.33,68.2,75.59,45877.7,39226.6
2009,PLW,0.02,0.18,,0.01,89.86,7.07
2009,PNG,7.14,11.62,64.5,1.42,3884.5,3534.4
2009,POL,38.15,439.8,75.7,44.81,149716,136783
2009,PRI,3.74,96.39,78.1,2.71,,
2009,PRK,24.43,,69.2,0.07,3207.32,1398.85
2009,PRT,10.57,243.75,78.7,11.8,71780.8,44264.4
2009,PRY,6.16,22.34,72.1,5.62,6907.64,5060.99
2009,PSE,3.69,7.27,72.3,1.8,3600.79,518.39
2009,PYF,0.27,,75.4,0.21,1718.87,147.91
2009,QAT,1.65,97.8,77.2,1.95,23975.5,44444.6
2009,ROU,20.37,174.1,73.3,25.1,54463.9,40673.4
2009,RUS,142.79,1222.64,68.7,230.05,160767,284919
2009,RWA,9.78,5.37,62,2.43,1113.26,234.4
2009,SAU,26.63,429.1,73.4,44.86,93196.3,207957
2009,SDN,33.78,53.15,62.2,15.34,9656.04,8257.1
2009,SEN,12.34,16.25,63.5,6.9,4274.06,1734.9
2009,SGP,4.99,194.15,81.2,6.88,245936,270096
2009,SLB,0.52,0.6,68.1,0.05,276.58,213.37
2009,SLE,6.27,2.45,47.3,1.16,913.73,54.26
2009,SLV,6.16,17.6,71.6,7.57,7325.31,3865.92
2009,SMR,0.03,2.36,,0.03,319.56,120.52
2009,SOM,11.72,,53.7,0.64,932.47,274.21
2009,SRB,7.32,45.16,74,9.91,16051.7,8343.79
2009,SSD,9.14,12.23,53.1,,,
2009,STP,0.18,0.19,65.7,0.08,104.1,12.69
2009,SUR,0.52,3.88,70.1,0.76,509.99,489.76
2009,SVK,5.39,88.95,74.9,5.5,55773.4,56245.6
2009,SVN,2.04,50.24,79,2.1,26596.2,26080.1
2009,SWE,9.3,430.11,81.4,10.44,120099,130876
2009,SWZ,1.06,3.58,50.3,0.66,1356.89,1205.18
2009,SXM,0.03,,75.6,,,
2009,SYC,0.09,0.85,73.1,0.11,974.36,427.22
2009,SYR,21.21,,72.9,10.02,15935.2,9630.93
2009,TCA,0.03,0.7,,,,
2009,TCD,11.56,9.25,49.7,2.28,963.11,2176.6
2009,TGO,6.25,3.37,56.8,2.19,1335.87,663.11
2009,THA,66.87,281.71,73.6,65.95,134734,151901
2009,TJK,7.36,4.98,69.3,4.9,2506.44,1041.81
2009,TKM,5.01,20.21,66.4,2.13,5570.32,2626.6
2009,TLS,1.07,3.2,67,0.35,397.81,41.61
2009,TON,0.1,0.32,72,0.05,145.64,7.95
2009,TTO,1.32,19.17,69.6,1.85,6987.75,9216.15
2009,TUN,10.53,43.45,74.7,9.8,19149.1,13968.8
2009,TUR,71.32,644.64,73.9,62.78,140928,102143
2009,TUV,0.01,0.03,,0,45.41,0.66
2009,TZA,43.07,29.08,60,17.47,6564.31,2983.51
2009,UGA,31.41,18.17,56.4,9.38,4257.6,1567.61
2009,UKR,46.05,117.11,69.2,54.94,45462.9,39824.7
2009,URY,3.35,31.66,76.4,4.11,6904.98,5397.16
2009,USA,306.77,14448.9,78.4,274.28,1603570,1056910
2009,UZB,27.77,33.69,69.7,16.42,11953.6,3306.51
2009,VCT,0.11,0.67,72.1,0.12,335.19,82.24
2009,VEN,28.03,329.79,73.5,28.12,45772.1,58493.3
2009,VGB,0.03,,,0.05,,
2009,VIR,0.11,4.2,77.6,,,
2009,VNM,87.09,106.01,74.9,98.22,69958.7,57554.7
2009,VUT,0.23,0.61,70.4,0.13,278.78,92.75
2009,WSM,0.18,0.56,72.7,,233.58,48
2009,XKX,1.76,5.65,69.6,0.56,2341.69,225.18
2009,YEM,22.52,25.13,63.2,8.31,9201.4,6228.85
2009,ZAF,50.48,295.94,54.7,46.44,71094,54406.4
2009,ZMB,13.22,15.33,55.2,4.41,3820.68,4220.99
2009,ZWE,12.53,9.67,51.1,3.99,3530.33,2262.67
2010,ABW,0.1,2.39,75,0.13,1068.99,124.52
2010,AFG,29.19,15.86,61.2,10.22,5208.23,396.39
2010,AGO,23.36,83.8,58.2,9.4,18158.4,52232.9
2010,ALB,2.91,11.93,76.7,2.69,4537.93,1542.19
2010,AND,0.08,3.36,,0.07,,
2010,ARE,8.55,289.79,76.3,10.93,188365,175494
2010,ARG,40.79,423.63,75.6,57.08,55938.1,67420.3
2010,ARM,2.88,9.26,73.3,3.87,3748.95,1041.05
2010,ASM,0.06,0.58,,,98.14,26.81
2010,ATG,0.09,1.15,75.4,0.17,501.47,127.13
2010,AUS,22.03,1146.14,81.7,22.5,204750,211655
2010,AUT,8.36,391.89,80.6,12.24,158925,152442
2010,AZE,9.05,52.9,71,9.1,6600.39,21360.2
2010,BDI,8.68,2.03,54.9,1.68,551.56,95.06
2010,BEL,10.9,483.55,80.2,12.15,391278,407708
2010,BEN,9.2,6.97,59.3,7.07,2127.63,534.04
2010,BFA,15.61,8.98,57.1,5.71,2051.2,1704.21
2010,BGD,147.58,115.28,70.2,67.92,27771.2,16496.9
2010,BGR,7.4,50.61,73.5,10.2,25482.6,20578.7
2010,BHR,1.24,25.71,76.1,1.57,16038.2,4958.75
2010,BHS,0.35,10.1,74.8,0.43,2873.52,676.29
2010,BIH,3.71,17.18,75.9,3.11,9248.23,4765.51
2010,BLR,9.49,58.67,70.4,10.33,34884.4,25283.5
2010,BLZ,0.32,1.4,69.7,0.19,702.73,281.61
2010,BMU,0.07,5.74,79.3,0.09,1900.02,143.1
2010,BOL,10.05,19.65,66.4,7.18,5603.87,6966.05
2010,BRA,195.71,2208.87,73.8,196.93,192491,201915
2010,BRB,0.28,4.53,75,0.35,1201.02,313.37
2010,BRN,0.39,13.71,76.7,0.44,2526.9,8886.91
2010,BTN,0.69,1.59,67.8,0.39,854.37,413.99
2010,BWA,1.99,12.79,59.9,2.36,5713.64,4700.83
2010,CAF,4.39,2.14,47.6,0.98,210,90.16
2010,CAN,34,1613.54,81.2,25.83,415647,387481
2010,CHE,7.82,583.78,82.2,9.64,176305,195512
2010,CHI,0.16,,80.1,,,
2010,CHL,17.06,218.54,78.5,19.85,59207.4,71108.5
2010,CHN,1337.7,6087.16,75.2,859,1393910,1578440
2010,CIV,20.53,24.88,50.4,15.6,7871.82,10272.4
2010,CMR,20.34,26.14,55.4,8.64,5131.35,4263.97
2010,COD,64.56,21.57,56.9,11.82,9659.03,6658.7
2010,COG,4.27,12.01,60.5,3.72,4370.03,6671.33
2010,COL,45.22,286.1,73.3,44.48,40682.1,39353.7
2010,COM,0.69,0.91,61.9,0.17,181.48,15.53
2010,CPV,0.49,1.66,71.9,0.37,742.52,48.12
2010,CRI,4.58,37.27,78.8,3.13,13566.5,9451.59
2010,CUB,11.23,64.33,79,1,6328.11,1204.7
2010,CUW,0.15,,,0.2,6.69,5.71
2010,CYM,0.06,,82.2,0.1,,
2010,CYP,1.11,25.56,79.4,1.03,8574.03,1401.9
2010,CZE,10.47,207.48,77.4,12.93,126593,133013
2010,DEU,81.78,3417.09,80,88.4,1054200,1258400
2010,DJI,0.84,1.13,60.4,0.17,780.94,267.79
2010,DMA,0.07,0.49,,0.11,210.56,49.88
2010,DNK,5.55,322,79.1,6.42,83011.3,96389.1
2010,DOM,9.7,53.98,72.7,8.89,16440.8,6753.77
2010,DZA,35.98,161.21,74.7,32.78,40448.8,57000.2
2010,ECU,15.01,69.56,75,14.78,20125.3,17408.6
2010,EGY,82.76,218.89,70.4,70.66,52772.2,26579.1
2010,ERI,3.17,2.12,62.2,0.19,540.7,8.65
2010,ESP,46.58,1431.62,81.6,51.39,326907,254328
2010,EST,1.33,19.49,75.4,1.65,12278.1,11590.1
2010,ETH,87.64,29.93,61.6,6.85,9689.5,2193.06
2010,FIN,5.36,247.8,79.9,8.39,68769.9,69489.1
2010,FJI,0.86,3.14,69.3,0.7,1852.9,653.97
2010,FRA,65.03,2642.61,81.7,57.78,610915,523642
2010,FRO,0.05,2.32,80.6,0.06,1013.52,924.93
2010,FSM,0.1,0.3,68.6,0.03,167.9,5.33
2010,GAB,1.62,14.36,62.9,1.61,2881.93,8548.8
2010,GBR,62.77,2452.9,80.4,76.73,589450,415601
2010,GEO,3.79,11.64,72.6,3.98,5255.54,1677.38
2010,GHA,24.78,32.17,60.9,17.44,8098.09,5237.03
2010,GIB,0.03,,,0.03,10873.4,506.84
2010,GIN,10.19,6.85,56.8,4,1456.24,2199.92
2010,GMB,1.79,0.95,59.6,1.48,286.05,69.95
2010,GNB,1.52,0.85,55,0.68,182.45,154.27
2010,GNQ,0.94,16.3,55.9,0.4,2586.78,9104.88
2010,GRC,11.12,299.36,80.4,12.29,69215.2,28201.4
2010,GRD,0.11,0.77,72.6,0.12,313.31,31.17
2010,GRL,0.06,2.5,70.9,0.06,854.11,384.05
2010,GTM,14.63,41.34,71.5,18.07,13699.2,8426.6
2010,GUM,0.16,4.89,78.1,,987.04,71.68
2010,GUY,0.75,2.27,66,0.56,1453.53,899.01
2010,HKG,7.02,228.64,83,13.79,433505,390367
2010,HND,8.32,15.73,72.4,9.51,7127.67,2818.82
2010,HRV,4.3,59.87,76.5,4.93,20038.1,11803.3
2010,HTI,9.95,6.62,61.3,4,1923.97,654.17
2010,HUN,10,130.92,74.2,12.01,88172.7,95488.9
2010,IDN,241.83,755.09,68.2,211.29,135663,157779
2010,IMN,0.08,5.92,,,,
2010,IND,1234.28,1675.62,66.6,752.19,350780,222907
2010,INX,,,,,,
2010,IRL,4.56,222.13,80.7,4.7,63253.6,117566
2010,IRN,73.76,487.07,73.9,54.05,66832.5,85315.5
2010,IRQ,29.74,138.52,68.5,23.26,25988,49108.7
2010,ISL,0.32,13.68,81.9,0.34,3931.39,4600.71
2010,ISR,7.62,233.73,81.6,9.11,59198.9,58415.2
2010,ITA,59.28,2125.06,82,93.67,486932,446895
2010,JAM,2.81,13.2,74.9,3.18,5223.45,1352.89
2010,JOR,7.26,26.55,73.4,6.62,15563,5939.26
2010,JPN,128.07,5700.1,82.8,123.29,694052,769773
2010,KAZ,16.32,148.05,68.3,19.4,23660.5,56966.9
2010,KEN,42.03,40,62.9,24.97,11477,4733.26
2010,KGZ,5.45,4.79,69.3,5.28,3222.64,1489.1
2010,KHM,14.31,11.24,66.6,8.15,4889.67,5583.7
2010,KIR,0.1,0.16,65.4,0.01,65.39,2.45
2010,KNA,0.05,0.77,,0.08,270.58,34.25
2010,KOR,49.55,1094.5,80.1,50.77,425212,466384
2010,KWT,2.99,115.42,74,3.98,22842.4,65020
2010,LAO,6.25,7.13,64.4,4,3448.7,1897.82
2010,LBN,4.95,38.42,78.4,2.86,17933.2,3839.94
2010,LBR,3.89,2,59.6,1.57,1198.98,1584.33
2010,LBY,6.2,74.77,71.6,10.9,17897.3,37019.2
2010,LCA,0.17,1.4,74.5,0.2,649.92,218.68
2010,LIE,0.04,5.08,81.8,0.04,,
2010,LKA,20.26,56.73,74.4,17.36,10501.9,9571.48
2010,LSO,2,2.36,50.8,0.99,1350.29,503.12
2010,LTU,3.1,37.12,73.3,4.89,23380.8,20721.6
2010,LUX,0.51,53.21,80.6,0.73,24793.4,18830.7
2010,LVA,2.1,23.76,73.5,2.31,11677.7,9522.59
2010,MAC,0.54,28.12,82.7,1.12,5553.93,869.84
2010,MAF,0.04,,78.7,,,
2010,MAR,32.34,93.22,74,31.98,35138.8,16511.5
2010,MCO,0.04,5.36,,0.02,,
2010,MDA,3.56,6.97,69.6,2.55,3855.83,1542.13
2010,MDG,21.15,8.73,63.4,7.71,2558.35,1122.31
2010,MDV,0.37,2.59,76.1,0.49,1101.52,73.66
2010,MEX,114.09,1057.8,76.1,91.38,319571,298473
2010,MHL,0.06,0.16,,,695.61,244.68
2010,MKD,2.07,9.41,74.6,2.15,5437.14,2968.62
2010,MLI,15.05,10.68,55.2,7.44,4705.06,1992.17
2010,MLT,0.41,8.74,81.4,0.46,5054.66,3580.83
2010,MMR,50.6,49.54,65.2,0.59,4278.05,7702.63
2010,MNE,0.62,4.14,75.3,1.17,2164.1,436.1
2010,MNG,2.72,7.19,67.4,2.51,4324.59,2951.15
2010,MNP,0.05,0.8,,,,
2010,MOZ,23.53,10.15,54.7,7.22,3641.06,2248.44
2010,MRT,3.49,4.34,62,2.78,1708.95,1721.31
2010,MUS,1.25,10,73,1.19,4235.46,1955.63
2010,MWI,14.54,6.96,57.3,3.12,2177.31,1067.55
2010,MYS,28.21,255.02,74.2,33.86,164735,198748
2010,NAM,2.12,11.28,58.2,1.95,5981.2,5989.32
2010,NCL,0.25,,77.3,0.22,3323.2,1230.37
2010,NER,16.46,5.72,56.8,3.67,2272.71,470.31
2010,NGA,158.5,363.36,50.8,87.3,36842,82792.3
2010,NIC,5.82,8.76,73.7,3.96,4185.08,1851.09
2010,NLD,16.62,846.55,80.7,19.18,512716,574335
2010,NOR,4.89,429.13,81,5.6,77325.5,130669
2010,NPL,27.01,16,67.9,9.2,5143.38,899.93
2010,NRU,0.01,0.05,,0.01,24.21,72.59
2010,NZL,4.35,146.58,80.7,4.71,30681.9,31349.5
2010,OMN,3.04,58.64,75.7,4.61,19773.7,36528.9
2010,PAK,179.42,177.41,65.1,99.19,37537,21485.2
2010,PAN,3.64,29.44,76.8,6.65,6467.38,710.8
2010,PER,29.03,147.53,73.7,29.12,31933,34909.3
2010,PHL,93.97,199.59,68.3,83.15,60193,51431.7
2010,PLW,0.02,0.18,,0.01,107.19,7.09
2010,PNG,7.31,14.25,64.6,1.91,5132.04,4114.93
2010,POL,38.04,479.32,76.2,46.95,178033,159725
2010,PRI,3.72,98.38,78.4,2.93,,
2010,PRK,24.55,,69.6,0.43,3868.71,2145.12
